CNAE,n_ocup_pond,renda_total_pond,n_empregador_pond,renda_empregador_pond,n_conta_propria_pond,renda_conta_propria_pond,Renda Média_Total,Renda Média_empregador,Renda Média_conta_propria,Trimestre
71000.0,7106.514413319999,0.0,0.0,0.0,2661.63588548,0.0,0.0,,0.0,3T2021
73010.0,10684.006644520003,0.0,1132.38337723,0.0,4122.47936442,0.0,0.0,0.0,0.0,3T2021
74000.0,6656.28161767,0.0,0.0,0.0,4458.15211212,0.0,0.0,,0.0,3T2021
75000.0,2575.59543939,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
77010.0,306.74880815,0.0,0.0,0.0,306.74880815,0.0,0.0,,0.0,3T2021
77020.0,1439.0857227000001,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
78000.0,34907.28124378999,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
79000.0,2252.37839718,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
80000.0,17538.50275589,0.0,0.0,0.0,1761.66810397,0.0,0.0,,0.0,3T2021
81011.0,37044.856735509995,0.0,0.0,0.0,6704.16176694,0.0,0.0,,0.0,3T2021
81012.0,25246.071636140005,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
81020.0,2797.56234469,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
82001.0,3145.6395248900003,0.0,0.0,0.0,1996.0840881100003,0.0,0.0,,0.0,3T2021
82002.0,11888.92539252,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
82003.0,4041.4059163599995,0.0,0.0,0.0,1040.51726751,0.0,0.0,,0.0,3T2021
82009.0,4422.4407351,0.0,0.0,0.0,386.24802257,0.0,0.0,,0.0,3T2021
84011.0,4136.73588649,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
84012.0,13119.703180960001,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
84013.0,116708.42858275001,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
84014.0,8218.88232196,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
84015.0,4048.78537865,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
84016.0,44162.88392821999,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
84017.0,5230.19482894,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
84020.0,1434.16716143,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
85011.0,3614.2117225,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
85012.0,99356.86694374,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
85013.0,45416.2700561,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
85014.0,20931.05250952,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
85029.0,19314.96679321,0.0,0.0,0.0,9999.751879809999,0.0,0.0,,0.0,3T2021
86001.0,84133.31432879,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
86002.0,42844.56143781,0.0,1827.0339649799998,0.0,164.99045728,0.0,0.0,0.0,0.0,3T2021
86003.0,5004.15615321,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
86004.0,14847.57568361,0.0,0.0,0.0,7280.36540342,0.0,0.0,,0.0,3T2021
86009.0,1168.51357479,0.0,0.0,0.0,1168.51357479,0.0,0.0,,0.0,3T2021
87000.0,5914.76209625,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
88000.0,421.1477185,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
90000.0,4475.153764819999,0.0,0.0,0.0,3459.08512758,0.0,0.0,,0.0,3T2021
91000.0,1288.23314368,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
92000.0,12296.133376099999,0.0,0.0,0.0,3240.18288947,0.0,0.0,,0.0,3T2021
93011.0,1641.73122646,0.0,0.0,0.0,1059.92706681,0.0,0.0,,0.0,3T2021
93012.0,14918.73298788,0.0,0.0,0.0,2456.9914508,0.0,0.0,,0.0,3T2021
93020.0,2861.40452526,0.0,0.0,0.0,1669.55289988,0.0,0.0,,0.0,3T2021
94020.0,1820.8791302700001,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
94091.0,4181.76928526,0.0,0.0,0.0,711.6146473,0.0,0.0,,0.0,3T2021
94099.0,2027.0982295200001,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
95010.0,7539.78474989,0.0,963.71147636,0.0,4308.15397173,0.0,0.0,0.0,0.0,3T2021
95030.0,26026.122590109997,0.0,0.0,0.0,23289.082757419998,0.0,0.0,,0.0,3T2021
96010.0,4426.49728446,0.0,0.0,0.0,438.29258195,0.0,0.0,,0.0,3T2021
96020.0,90401.26996564001,0.0,994.97187801,0.0,78939.33961858998,0.0,0.0,0.0,0.0,3T2021
96030.0,4351.43756968,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
96090.0,9532.96222287,0.0,767.80077267,0.0,4698.05934361,0.0,0.0,0.0,0.0,3T2021
97000.0,172310.36391994997,0.0,0.0,0.0,0.0,0.0,0.0,,,3T2021
0.0,6985.625651160001,0.0,0.0,0.0,4577.55188988,0.0,0.0,,0.0,4T2021
1102.0,55367.20382143,199282.7286325,162.82400358,0.0,38036.67505012,199282.7286325,3.5992919070868297,0.0,5.2392257832712765,4T2021
1103.0,273.39497418,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
1105.0,33576.71136816,0.0,0.0,0.0,2735.86558174,0.0,0.0,,0.0,4T2021
1108.0,31468.328457569998,165468.813944,0.0,0.0,22371.99668827,165468.813944,5.25826512098055,,7.396247024779776,4T2021
1109.0,83460.35725825,256385.95013870002,0.0,0.0,59191.74268751001,256385.95013870002,3.07194886963363,,4.33144790975718,4T2021
1110.0,18272.32632494,0.0,0.0,0.0,10380.426743230002,0.0,0.0,,0.0,4T2021
1111.0,4144.87374235,0.0,0.0,0.0,2451.65637353,0.0,0.0,,0.0,4T2021
1112.0,702.23086649,0.0,0.0,0.0,214.45969169,0.0,0.0,,0.0,4T2021
1115.0,19430.2395195,0.0,0.0,0.0,1201.73459228,0.0,0.0,,0.0,4T2021
1116.0,20414.663122210004,0.0,0.0,0.0,13739.21677946,0.0,0.0,,0.0,4T2021
1117.0,27597.92475192,0.0,205.52184449,0.0,3373.25279581,0.0,0.0,0.0,0.0,4T2021
1119.0,13650.420255530002,279316.3078704,0.0,0.0,8591.921105020001,0.0,20.46210319109,,0.0,4T2021
1201.0,29490.00562931,0.0,0.0,0.0,9951.4872974,0.0,0.0,,0.0,4T2021
1202.0,818.14949085,0.0,0.0,0.0,213.05116032,0.0,0.0,,0.0,4T2021
1203.0,8832.85219119,0.0,0.0,0.0,5340.1067707600005,0.0,0.0,,0.0,4T2021
1204.0,1738.6596335499999,0.0,0.0,0.0,1738.6596335499999,0.0,0.0,,0.0,4T2021
1205.0,5882.81768168,0.0,0.0,0.0,449.10441772999997,0.0,0.0,,0.0,4T2021
1206.0,336.36336383,0.0,0.0,0.0,336.36336383,0.0,0.0,,0.0,4T2021
1209.0,149.44427926,0.0,0.0,0.0,149.44427926,0.0,0.0,,0.0,4T2021
1401.0,1743.29541404,0.0,0.0,0.0,551.14750807,0.0,0.0,,0.0,4T2021
1402.0,284.64118744,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
2000.0,4463.4905815,0.0,0.0,0.0,2611.44817707,0.0,0.0,,0.0,4T2021
3001.0,5015.538412070001,0.0,0.0,0.0,4471.9760946100005,0.0,0.0,,0.0,4T2021
3002.0,527.30929793,0.0,0.0,0.0,152.44841311,0.0,0.0,,0.0,4T2021
6000.0,1463.88843379,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
7002.0,919.70526776,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
8001.0,5112.63125052,0.0,0.0,0.0,1177.82235286,0.0,0.0,,0.0,4T2021
10010.0,9872.271788729999,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
10021.0,897.35167523,0.0,0.0,0.0,653.79901151,0.0,0.0,,0.0,4T2021
10022.0,564.26572356,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
10030.0,4620.1036772,0.0,0.0,0.0,3309.1516412,0.0,0.0,,0.0,4T2021
10091.0,4768.09358297,0.0,0.0,0.0,225.85951845,0.0,0.0,,0.0,4T2021
10092.0,18353.66977883,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
10099.0,29797.270467109996,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
11000.0,3792.60713608,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
13001.0,5702.97354449,0.0,0.0,0.0,1629.43412329,0.0,0.0,,0.0,4T2021
13002.0,14094.279000680002,0.0,0.0,0.0,9933.39120169,0.0,0.0,,0.0,4T2021
14001.0,94320.6755489,0.0,1230.49202936,0.0,38486.33345927,0.0,0.0,0.0,0.0,4T2021
14002.0,25934.99110798,0.0,470.17023686,0.0,20691.84445158,0.0,0.0,0.0,0.0,4T2021
15012.0,368.36384665,0.0,0.0,0.0,225.53657307,0.0,0.0,,0.0,4T2021
15020.0,4605.58718768,0.0,0.0,0.0,975.25478137,0.0,0.0,,0.0,4T2021
16001.0,1108.94154429,0.0,0.0,0.0,286.08731764,0.0,0.0,,0.0,4T2021
16002.0,8399.49405689,0.0,0.0,0.0,5768.0241424999995,0.0,0.0,,0.0,4T2021
17001.0,335.93676144,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
17002.0,5229.032246559999,0.0,0.0,0.0,3038.90819725,0.0,0.0,,0.0,4T2021
18000.0,7910.95902573,0.0,0.0,0.0,1932.46995185,0.0,0.0,,0.0,4T2021
19020.0,1057.726927,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
19030.0,50.04659325,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
20010.0,765.78170955,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
20020.0,5254.2970112600005,0.0,0.0,0.0,2711.97745311,0.0,0.0,,0.0,4T2021
20090.0,3736.8464916599996,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
21000.0,1556.4369534500001,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
22010.0,1617.66494237,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
22020.0,10294.769624870001,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
23091.0,9081.8805283,0.0,0.0,0.0,1372.65169182,0.0,0.0,,0.0,4T2021
23099.0,10624.15161491,0.0,0.0,0.0,1886.13829553,0.0,0.0,,0.0,4T2021
24001.0,595.85853016,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
24002.0,3419.16183005,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
25001.0,26861.61229713,0.0,1785.51866363,0.0,10872.706651129998,0.0,0.0,0.0,0.0,4T2021
25002.0,4454.5751385,0.0,0.0,0.0,1138.62878627,0.0,0.0,,0.0,4T2021
26041.0,931.38740085,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
27090.0,7171.020607140001,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
28000.0,258.78249676,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
29001.0,9524.008165039999,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
29002.0,971.07555642,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
30010.0,769.52122164,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
30090.0,1136.01619301,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
31000.0,18967.68392762,0.0,0.0,0.0,8125.16502513,0.0,0.0,,0.0,4T2021
32009.0,1601.80853205,0.0,0.0,0.0,980.8505004799999,0.0,0.0,,0.0,4T2021
33001.0,3263.85119904,0.0,0.0,0.0,1197.77014726,0.0,0.0,,0.0,4T2021
33002.0,1759.47388159,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
35010.0,6597.18020044,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
35021.0,652.44874188,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
36000.0,4763.56657708,0.0,0.0,0.0,320.90587265,0.0,0.0,,0.0,4T2021
38000.0,4343.76210915,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
41000.0,172576.16475965,0.0,226.39767495,0.0,95992.5776362,0.0,0.0,0.0,0.0,4T2021
42000.0,19143.10480267,0.0,0.0,0.0,759.34793506,0.0,0.0,,0.0,4T2021
43000.0,46589.01651382001,0.0,1081.34192484,0.0,31620.16535911,0.0,0.0,0.0,0.0,4T2021
45010.0,10653.810812610001,0.0,509.2095058,0.0,3520.2712264300003,0.0,0.0,0.0,0.0,4T2021
45020.0,59513.888263400004,0.0,0.0,0.0,24886.91554497,0.0,0.0,,0.0,4T2021
45030.0,9313.9266927,0.0,2297.43118058,0.0,1168.29353379,0.0,0.0,0.0,0.0,4T2021
45040.0,9730.8615154,0.0,0.0,0.0,6256.18713792,0.0,0.0,,0.0,4T2021
48010.0,2104.30538367,0.0,0.0,0.0,667.54848144,0.0,0.0,,0.0,4T2021
48020.0,5833.5503037,0.0,0.0,0.0,3081.0425808100003,0.0,0.0,,0.0,4T2021
48030.0,168710.67226934998,0.0,2759.8383978600004,0.0,71967.62830228999,0.0,0.0,0.0,0.0,4T2021
48041.0,3563.47627279,0.0,0.0,0.0,792.8463569099999,0.0,0.0,,0.0,4T2021
48042.0,71817.93014488,0.0,1532.54902086,0.0,30478.53548003,0.0,0.0,0.0,0.0,4T2021
48050.0,44229.499595119996,0.0,487.6200238,0.0,3805.26593491,0.0,0.0,0.0,0.0,4T2021
48060.0,15399.76222557,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
48071.0,74197.52502661,0.0,1528.28432752,0.0,30366.5796153,0.0,0.0,0.0,0.0,4T2021
48072.0,5895.339582539999,0.0,0.0,0.0,556.94515908,0.0,0.0,,0.0,4T2021
48073.0,35863.60775267,0.0,0.0,0.0,8878.4279744,0.0,0.0,,0.0,4T2021
48074.0,5461.82210697,0.0,338.52845805,0.0,2734.28633679,0.0,0.0,0.0,0.0,4T2021
48075.0,3094.37576218,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
48076.0,6935.56408291,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
48077.0,641.95625451,0.0,0.0,0.0,641.95625451,0.0,0.0,,0.0,4T2021
48078.0,9604.058762360002,0.0,0.0,0.0,8549.77867742,0.0,0.0,,0.0,4T2021
48079.0,33933.67089327,0.0,0.0,0.0,15978.38916612,0.0,0.0,,0.0,4T2021
48080.0,62801.681661610004,0.0,210.9938134,0.0,0.0,0.0,0.0,0.0,,4T2021
48090.0,8068.33913991,0.0,0.0,0.0,2890.13222814,0.0,0.0,,0.0,4T2021
48100.0,59138.99992744,0.0,821.8190535900001,0.0,46703.391590839994,0.0,0.0,0.0,0.0,4T2021
49010.0,2196.97933055,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
49030.0,99118.64638667,0.0,0.0,0.0,82480.12099839,0.0,0.0,,0.0,4T2021
49040.0,49067.914547190005,0.0,0.0,0.0,16433.78028172,0.0,0.0,,0.0,4T2021
50000.0,3111.6716721599996,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
51000.0,2980.27821344,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
52010.0,2267.14701192,0.0,0.0,0.0,671.1417601999999,0.0,0.0,,0.0,4T2021
52020.0,8197.77065813,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
53001.0,2557.11041917,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
53002.0,22513.091420880006,0.0,0.0,0.0,18934.196730740005,0.0,0.0,,0.0,4T2021
55000.0,21698.87240316,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
56011.0,136071.61733587,0.0,2613.42279251,0.0,41991.771335909994,0.0,0.0,0.0,0.0,4T2021
56012.0,45798.295612099995,0.0,285.98110142,0.0,33400.47550922,0.0,0.0,0.0,0.0,4T2021
56020.0,33467.996140409996,0.0,0.0,0.0,29161.45774936,0.0,0.0,,0.0,4T2021
58000.0,1771.93841358,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
59000.0,1642.11237149,0.0,0.0,0.0,1642.11237149,0.0,0.0,,0.0,4T2021
60001.0,1827.3240571200001,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
60002.0,541.90871142,0.0,0.0,0.0,541.90871142,0.0,0.0,,0.0,4T2021
61000.0,16044.558796140002,0.0,0.0,0.0,1841.3531795499998,0.0,0.0,,0.0,4T2021
62000.0,19118.07568111,0.0,0.0,0.0,4166.62069364,0.0,0.0,,0.0,4T2021
63000.0,2662.6631307,0.0,0.0,0.0,1606.41578395,0.0,0.0,,0.0,4T2021
64000.0,22114.52670222,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
65000.0,1889.16145391,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
66001.0,1985.01660482,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
66002.0,4588.491530079999,0.0,0.0,0.0,2350.51096912,0.0,0.0,,0.0,4T2021
68000.0,22467.24610779,0.0,0.0,0.0,9911.13845953,0.0,0.0,,0.0,4T2021
69000.0,41887.05300321001,0.0,0.0,0.0,11854.84080927,0.0,0.0,,0.0,4T2021
70000.0,6341.63461594,0.0,0.0,0.0,2513.55680414,0.0,0.0,,0.0,4T2021
71000.0,8133.97793818,0.0,0.0,0.0,2139.74973728,0.0,0.0,,0.0,4T2021
72000.0,489.17244616,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
73010.0,8829.09047921,0.0,1169.14989217,0.0,708.5444400599999,0.0,0.0,0.0,0.0,4T2021
73020.0,338.64913992,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
74000.0,6599.423317260001,0.0,0.0,0.0,3703.22149188,0.0,0.0,,0.0,4T2021
75000.0,1633.81718629,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
77010.0,2167.41934232,0.0,0.0,0.0,2167.41934232,0.0,0.0,,0.0,4T2021
77020.0,4971.14973872,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
78000.0,30985.12975428,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
79000.0,3205.65445941,0.0,0.0,0.0,1095.28632494,0.0,0.0,,0.0,4T2021
80000.0,21621.425808429998,0.0,0.0,0.0,1238.13171667,0.0,0.0,,0.0,4T2021
81011.0,36535.623080800004,0.0,0.0,0.0,2677.06462853,0.0,0.0,,0.0,4T2021
81012.0,28460.96230905,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
81020.0,5419.00092245,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
82001.0,1161.56866539,0.0,0.0,0.0,207.31801809,0.0,0.0,,0.0,4T2021
82002.0,14633.429496469998,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
82003.0,4519.36975413,0.0,0.0,0.0,734.81760387,0.0,0.0,,0.0,4T2021
82009.0,8276.87431139,0.0,0.0,0.0,373.75235159,0.0,0.0,,0.0,4T2021
84011.0,6804.43710532,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
84012.0,14567.74749291,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
84013.0,114935.35170938002,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
84014.0,9132.16025992,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
84015.0,5590.796517669999,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
84016.0,34600.492487640004,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
84017.0,5411.01754933,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
84020.0,789.02224862,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
85011.0,7085.528006929999,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
85012.0,90502.51402414,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
85013.0,55841.54519384001,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
85014.0,18656.564894900002,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
85029.0,25182.2631129,0.0,205.08159689,0.0,13002.837843430001,0.0,0.0,0.0,0.0,4T2021
86001.0,79172.95372037,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
86002.0,53348.10124044,0.0,1959.02819242,0.0,549.01082438,0.0,0.0,0.0,0.0,4T2021
86003.0,5844.762578680001,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
86004.0,12479.669979139999,0.0,0.0,0.0,7004.812008390001,0.0,0.0,,0.0,4T2021
86009.0,781.4580938199999,0.0,0.0,0.0,597.02491158,0.0,0.0,,0.0,4T2021
87000.0,3175.22229743,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
88000.0,363.78356148,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
90000.0,4377.05448138,0.0,1064.01375029,0.0,3033.1114664,0.0,0.0,0.0,0.0,4T2021
91000.0,1885.8724572300002,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
92000.0,22017.256597519998,0.0,0.0,0.0,7855.09297028,0.0,0.0,,0.0,4T2021
93011.0,729.83199654,0.0,0.0,0.0,729.83199654,0.0,0.0,,0.0,4T2021
93012.0,10707.57739249,0.0,0.0,0.0,787.44925922,0.0,0.0,,0.0,4T2021
93020.0,1974.18455556,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
94020.0,1781.93249483,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
94091.0,5059.46538755,0.0,0.0,0.0,910.0489391799999,0.0,0.0,,0.0,4T2021
94099.0,2324.1445779600003,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
95010.0,4973.13176591,0.0,0.0,0.0,3842.5200673500003,0.0,0.0,,0.0,4T2021
95030.0,26325.548778130003,0.0,0.0,0.0,21674.218270700003,0.0,0.0,,0.0,4T2021
96010.0,7130.326374530001,0.0,0.0,0.0,2988.22781649,0.0,0.0,,0.0,4T2021
96020.0,93770.82054838,0.0,785.37761892,0.0,80547.98529546,0.0,0.0,0.0,0.0,4T2021
96030.0,4207.19842401,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
96090.0,11022.37504085,0.0,1273.80198394,0.0,6210.77355952,0.0,0.0,0.0,0.0,4T2021
97000.0,187606.15330075,0.0,0.0,0.0,0.0,0.0,0.0,,,4T2021
